64,0.003034997731,0.002569999546,0.210988,0.175946001
100,0.008502997458,0.005719996989,0.9037740007,0.6552390009
128,0.01476699859,0.009578000754,2.382198997,1.783606
1024,1.111426,0.649958998,5467.457291,1551.621222
2000,4.299375001,2.462019,13134.17473,5473.289918
